Tiempo(ms),Setpoint(cm),Altura(cm),PWM
74501,15.00,15.32,112.24
74521,15.00,15.67,110.00
74541,15.00,16.03,110.00
74561,15.00,16.47,110.00
74581,15.00,16.78,110.00
74601,15.00,17.00,110.00
74621,15.00,17.16,110.00
74641,15.00,17.26,110.00
74661,15.00,17.34,110.00
74681,15.00,17.39,110.00
74701,15.00,17.53,110.00
74721,15.00,17.62,110.00
74741,15.00,17.78,110.00
74761,15.00,17.99,110.00
74781,15.00,18.14,110.00
74801,15.00,18.24,110.00
74821,15.00,18.12,138.95
74841,15.00,17.94,151.79
74861,15.00,17.72,159.98
74881,15.00,17.56,147.15
74901,15.00,17.03,220.00
74921,15.00,16.34,220.00
74941,15.00,15.54,220.00
74961,15.00,14.80,220.00
74981,15.00,14.29,220.00
75001,15.00,13.92,197.80
75021,15.00,13.77,155.86
75041,15.00,13.67,147.12
75061,15.00,13.67,126.40
75081,15.00,13.88,110.00
75101,15.00,14.14,110.00
75121,15.00,14.42,110.00
75141,15.00,14.73,110.00
75161,15.00,15.15,110.00
75181,15.00,15.76,110.00
75201,15.00,16.29,110.00
75221,15.00,16.66,110.00
75241,15.00,16.91,110.00
75261,15.00,17.19,110.00
75281,15.00,17.67,110.00
75301,15.00,18.01,110.00
75321,15.00,18.25,110.00
75341,15.00,18.52,110.00
75361,15.00,18.70,110.00
75381,15.00,18.83,110.00
75401,15.00,18.63,153.47
75421,15.00,18.49,141.86
75441,15.00,18.30,153.57
75461,15.00,18.06,163.04
75481,15.00,17.80,167.84
75501,15.00,17.09,220.00
75521,15.00,16.48,220.00
75541,15.00,15.75,220.00
75561,15.00,14.84,220.00
75581,15.00,14.20,220.00
75601,15.00,13.76,214.75
75621,15.00,13.73,131.44
75641,15.00,14.03,110.00
75661,15.00,14.45,110.00
75681,15.00,14.75,110.00
75701,15.00,15.06,110.00
75721,15.00,15.80,110.00
75741,15.00,16.31,110.00
75761,15.00,16.67,110.00
75781,15.00,16.92,110.00
75801,15.00,17.10,110.00
75821,15.00,17.23,110.00
75841,15.00,17.31,110.00
75861,15.00,17.37,110.00
75881,15.00,17.41,110.00
75901,15.00,17.44,110.65
75921,15.00,17.47,112.36
75941,15.00,17.48,112.51
75961,15.00,17.50,113.63
75981,15.00,17.51,114.42
76001,15.00,17.52,114.96
76021,15.00,17.51,116.38
76041,15.00,17.51,116.33
76061,15.00,17.21,177.88
76081,15.00,16.68,220.00
76101,15.00,16.09,220.00
76121,15.00,15.37,220.00
76141,15.00,14.79,220.00
76161,15.00,14.17,220.00
76181,15.00,13.73,212.69
76201,15.00,13.43,187.37
76221,15.00,13.22,169.64
76241,15.00,13.07,157.24
76261,15.00,13.25,110.00
76281,15.00,13.48,110.00
76301,15.00,13.76,110.00
76321,15.00,14.16,110.00
76341,15.00,14.44,110.00
76361,15.00,14.84,110.00
76381,15.00,15.45,110.00
76401,15.00,16.07,110.00
76421,15.00,16.50,110.00
76441,15.00,16.81,110.00
76461,15.00,17.02,110.00
76481,15.00,17.56,110.00
76501,15.00,18.23,110.00
76521,15.00,18.79,110.00
76541,15.00,19.18,110.00
76561,15.00,19.45,110.00
76581,15.00,19.45,112.25
76601,15.00,19.44,111.98
76621,15.00,19.06,189.03
76641,15.00,18.79,166.67
76661,15.00,18.51,170.85
76681,15.00,18.21,174.01
76701,15.00,17.90,176.46
76721,15.00,17.27,220.00
76741,15.00,16.41,220.00
76761,15.00,15.69,220.00
76781,15.00,14.91,220.00
76801,15.00,14.36,220.00
76821,15.00,14.15,166.21
76841,15.00,14.01,154.08
76861,15.00,14.11,110.00
76881,15.00,14.30,110.00
76901,15.00,15.06,110.00
76921,15.00,15.79,110.00
76941,15.00,16.30,110.00
76961,15.00,16.76,110.00
76981,15.00,16.98,110.00
77001,15.00,17.14,110.00
77021,15.00,17.25,110.00
77041,15.00,17.43,110.00
77061,15.00,17.55,110.00
77081,15.00,17.64,110.00
77101,15.00,17.80,110.00
77121,15.00,17.90,110.00
77141,15.00,17.98,110.00
77161,15.00,18.03,110.00
77181,15.00,18.07,110.00
77201,15.00,18.00,128.59
77221,15.00,17.95,124.58
77241,15.00,17.91,122.81
77261,15.00,17.70,159.16
77281,15.00,17.23,209.08
77301,15.00,16.70,220.00
77321,15.00,15.90,220.00
77341,15.00,15.23,220.00
77361,15.00,14.69,220.00
77381,15.00,14.21,220.00
77401,15.00,13.87,192.73
77421,15.00,13.74,152.17
77441,15.00,13.64,144.41
77461,15.00,13.76,110.00
77481,15.00,13.94,110.00
77501,15.00,14.39,110.00
77521,15.00,15.02,110.00
77541,15.00,15.47,110.00
77561,15.00,15.88,110.00
77581,15.00,16.27,110.00
77601,15.00,16.64,110.00
77621,15.00,16.91,110.00
77641,15.00,17.19,110.00
77661,15.00,17.48,110.00
77681,15.00,17.97,110.00
77701,15.00,18.32,110.00
77721,15.00,18.56,110.00
77741,15.00,18.73,110.00
77761,15.00,18.85,110.00
77781,15.00,18.83,116.45
77801,15.00,18.73,133.09
77821,15.00,18.65,128.25
77841,15.00,18.51,142.61
77861,15.00,18.31,153.93
77881,15.00,17.97,181.93
77901,15.00,17.74,162.35
77921,15.00,17.26,212.31
77941,15.00,16.71,220.00
77961,15.00,15.90,220.00
77981,15.00,15.23,220.00
78001,15.00,14.69,220.00
78021,15.00,14.31,199.82
78041,15.00,14.04,177.71
78061,15.00,13.93,147.62
78081,15.00,13.96,119.07
78101,15.00,13.98,119.70
78121,15.00,14.42,110.00
78141,15.00,14.83,110.00
78161,15.00,15.33,110.00
78181,15.00,15.79,110.00
78201,15.00,16.10,110.00
78221,15.00,16.53,110.00
78241,15.00,16.92,110.00
78261,15.00,17.19,110.00
78281,15.00,17.38,110.00
78301,15.00,17.71,110.00
78321,15.00,18.33,110.00
78341,15.00,18.77,110.00
78361,15.00,19.07,110.00
78381,15.00,19.28,110.00
78401,15.00,19.33,110.00
78421,15.00,18.98,182.07
78441,15.00,18.73,162.74
78461,15.00,18.46,166.96
78481,15.00,18.08,191.02
78501,15.00,17.61,210.44
78521,15.00,17.17,204.71
78541,15.00,16.44,220.00
78561,15.00,15.82,220.00
78581,15.00,15.18,220.00
78601,15.00,14.73,212.70
78621,15.00,14.42,186.50
78641,15.00,14.41,125.36
78661,15.00,14.61,110.00
78681,15.00,14.75,110.00
78701,15.00,14.96,110.00
78721,15.00,15.52,110.00
78741,15.00,16.12,110.00
78761,15.00,16.54,110.00
78781,15.00,16.93,110.00
78801,15.00,17.20,110.00
78821,15.00,17.39,110.00
78841,15.00,17.62,110.00
78861,15.00,17.78,110.00
78881,15.00,17.90,110.00
78901,15.00,17.98,110.00
78921,15.00,18.04,110.00
78941,15.00,18.17,110.00
78961,15.00,18.26,110.00
78981,15.00,18.32,110.00
79001,15.00,18.37,110.00
79021,15.00,18.40,110.00
79041,15.00,18.33,128.89
79061,15.00,18.08,163.08
79081,15.00,17.39,220.00
79101,15.00,16.59,220.00
79121,15.00,15.83,220.00
79141,15.00,15.11,220.00
79161,15.00,14.60,220.00
79181,15.00,14.14,216.48
79201,15.00,13.82,189.60
79221,15.00,13.59,170.79
79241,15.00,13.44,156.59
79261,15.00,13.43,126.80
79281,15.00,13.72,110.00
79301,15.00,14.02,110.00
79321,15.00,14.45,110.00
79341,15.00,14.95,110.00
79361,15.00,15.42,110.00
79381,15.00,15.95,110.00
79401,15.00,16.42,110.00
79421,15.00,16.85,110.00
79441,15.00,17.43,110.00
79461,15.00,17.94,110.00
79481,15.00,18.39,110.00
79501,15.00,18.71,110.00
79521,15.00,19.02,110.00
79541,15.00,19.25,110.00
79561,15.00,19.40,110.00
79581,15.00,19.51,110.00
79601,15.00,19.59,110.00
79621,15.00,19.25,178.08
79641,15.00,19.02,158.64
79661,15.00,18.76,164.86
79681,15.00,18.48,168.40
79701,15.00,18.29,153.36
79721,15.00,17.32,220.00
79741,15.00,16.44,220.00
79761,15.00,15.72,220.00
79781,15.00,15.21,220.00
79801,15.00,14.75,214.20
79821,15.00,14.43,187.51
79841,15.00,14.21,168.84
79861,15.00,14.15,134.89
79881,15.00,14.43,110.00
79901,15.00,14.73,110.00
79921,15.00,14.94,110.00
79941,15.00,15.51,110.00
79961,15.00,16.01,110.00
79981,15.00,16.56,110.00
80001,15.00,16.95,110.00
80021,15.00,17.21,110.00
80041,15.00,17.40,110.00
80061,15.00,17.53,110.00
80081,15.00,17.72,110.00
80101,15.00,17.85,110.00
80121,15.00,17.94,110.00
80141,15.00,18.00,110.00
80161,15.00,18.14,110.00
80181,15.00,18.24,110.00
80201,15.00,18.31,110.00
80221,15.00,18.36,110.00
80241,15.00,18.21,145.26
80261,15.00,17.91,174.74
80281,15.00,17.59,179.14
80301,15.00,17.04,220.00
80321,15.00,16.35,220.00
80341,15.00,15.54,220.00
80361,15.00,14.98,220.00
80381,15.00,14.41,220.00
80401,15.00,14.01,204.17
80421,15.00,13.73,180.94
80441,15.00,13.54,164.68
80461,15.00,13.79,110.00
80481,15.00,13.96,110.00
80501,15.00,14.30,110.00
80521,15.00,14.74,110.00
80541,15.00,15.06,110.00
80561,15.00,15.28,110.00
80581,15.00,15.75,110.00
80601,15.00,16.18,110.00
80621,15.00,16.58,110.00
80641,15.00,16.86,110.00
80661,15.00,17.15,110.00
80681,15.00,17.55,110.00
80701,15.00,17.83,110.00
80721,15.00,18.22,110.00
80741,15.00,18.68,110.00
80761,15.00,19.01,110.00
80781,15.00,19.04,110.00
80801,15.00,18.87,146.36
80821,15.00,18.66,156.23
80841,15.00,18.50,143.54
80861,15.00,18.40,134.65
80881,15.00,18.13,167.05
80901,15.00,17.85,171.40
80921,15.00,17.34,218.54
80941,15.00,16.55,220.00
80961,15.00,15.62,220.00
80981,15.00,14.96,220.00
81001,15.00,14.19,220.00
81021,15.00,13.64,220.00
81041,15.00,13.26,202.12
81061,15.00,13.20,138.25
81081,15.00,13.34,110.00
81101,15.00,13.76,110.00
81121,15.00,14.26,110.00
81141,15.00,14.72,110.00
81161,15.00,15.36,110.00
81181,15.00,15.91,110.00
81201,15.00,16.30,110.00
81221,15.00,16.76,110.00
81241,15.00,17.08,110.00
81261,15.00,17.32,110.00
81281,15.00,17.85,110.00
81301,15.00,18.23,110.00
81321,15.00,18.50,110.00
81341,15.00,18.69,110.00
81361,15.00,18.92,110.00
81381,15.00,18.98,110.00
81401,15.00,19.03,110.00
81421,15.00,18.87,144.11
81441,15.00,18.65,155.64
81461,15.00,18.50,143.09
81481,15.00,18.30,153.09
81501,15.00,18.07,161.35
81521,15.00,17.07,220.00
81541,15.00,16.26,220.00
81561,15.00,15.69,220.00
81581,15.00,15.19,220.00
81601,15.00,14.66,220.00
81621,15.00,14.29,197.64
81641,15.00,14.03,176.04
81661,15.00,13.85,160.92
81681,15.00,14.22,110.00
81701,15.00,14.59,110.00
81721,15.00,14.85,110.00
81741,15.00,15.34,110.00
81761,15.00,15.79,110.00
81781,15.00,16.21,110.00
81801,15.00,16.50,110.00
81821,15.00,16.71,110.00
81841,15.00,16.85,110.00
81861,15.00,16.96,110.00
81881,15.00,17.13,110.00
81901,15.00,17.34,110.00
81921,15.00,17.48,110.00
81941,15.00,17.59,110.00
81961,15.00,17.96,110.00
81981,15.00,21.33,110.00
82001,15.00,26.50,110.00
82021,15.00,30.13,110.00
82041,15.00,29.85,140.29
82061,15.00,26.25,220.00
82081,15.00,23.53,220.00
82101,15.00,21.53,220.00
82121,15.00,19.91,220.00
82141,15.00,18.46,220.00
82161,15.00,17.34,220.00
82181,15.00,16.45,220.00
82201,15.00,15.83,220.00
82221,15.00,15.61,165.70
82241,15.00,15.45,152.41
82261,15.00,15.45,120.15
82281,15.00,15.66,110.00
82301,15.00,15.91,110.00
82321,15.00,16.09,110.00
82341,15.00,16.31,110.00
82361,15.00,16.67,110.00
82381,15.00,17.02,110.00
82401,15.00,17.46,110.00
82421,15.00,17.77,110.00
82441,15.00,18.07,110.00
82461,15.00,18.29,110.00
82481,15.00,18.63,110.00
82501,15.00,18.87,110.00
82521,15.00,19.05,110.00
82541,15.00,19.46,110.00
82561,15.00,19.75,110.00
82581,15.00,19.95,110.00
82601,15.00,20.09,110.00
82621,15.00,20.19,110.00
82641,15.00,20.26,110.00
82661,15.00,19.72,216.62
82681,15.00,19.15,220.00
82701,15.00,18.67,209.69
82721,15.00,17.80,220.00
82741,15.00,17.09,220.00
82761,15.00,16.38,220.00
82781,15.00,15.89,218.59
82801,15.00,15.33,220.00
82821,15.00,14.94,199.92
82841,15.00,14.66,177.14
82861,15.00,14.47,161.19
82881,15.00,14.34,150.03
82901,15.00,14.24,142.22
82921,15.00,14.60,110.00
82941,15.00,15.17,110.00
82961,15.00,15.67,110.00
82981,15.00,16.03,110.00
83001,15.00,16.47,110.00
83021,15.00,16.79,110.00
83041,15.00,17.20,110.00
83061,15.00,17.87,110.00
83081,15.00,18.35,110.00
83101,15.00,18.77,110.00
83121,15.00,19.07,110.00
83141,15.00,19.28,110.00
83161,15.00,19.43,110.00
83181,15.00,19.72,110.00
83201,15.00,19.73,110.00
83221,15.00,19.74,110.00
83241,15.00,19.66,127.15
83261,15.00,19.40,161.76
83281,15.00,19.12,166.64
83301,15.00,18.84,169.24
83321,15.00,18.63,153.55
83341,15.00,18.39,160.31
83361,15.00,18.03,186.15
83381,15.00,17.25,220.00
83401,15.00,16.39,220.00
83421,15.00,15.79,220.00
83441,15.00,15.26,220.00
83461,15.00,14.89,195.76
83481,15.00,14.63,174.18
83501,15.00,14.45,158.02
83521,15.00,14.33,147.75
83541,15.00,14.24,140.56
83561,15.00,14.29,114.65
83581,15.00,14.84,110.00
83601,15.00,15.23,110.00
83621,15.00,15.72,110.00
83641,15.00,16.05,110.00
83661,15.00,16.29,110.00
83681,15.00,16.56,110.00
83701,15.00,16.94,110.00
83721,15.00,17.31,110.00
83741,15.00,17.66,110.00
83761,15.00,17.90,110.00
83781,15.00,18.07,110.00
83801,15.00,18.30,110.00
83821,15.00,18.45,110.00
83841,15.00,18.56,110.00
83861,15.00,18.54,117.83
83881,15.00,18.52,116.26
83901,15.00,18.41,134.99
83921,15.00,18.24,147.29
83941,15.00,17.92,177.00
83961,15.00,17.39,220.00
83981,15.00,16.80,220.00
84001,15.00,16.39,199.80
84021,15.00,16.00,196.78
84041,15.00,15.62,195.97
84061,15.00,15.14,216.55
84081,15.00,14.81,188.69
84101,15.00,14.57,169.19
84121,15.00,14.52,133.63
84141,15.00,14.69,110.00
84161,15.00,14.81,110.00
84181,15.00,15.00,110.00
84201,15.00,15.24,110.00
84221,15.00,15.51,110.00
84241,15.00,15.70,110.00
84261,15.00,15.83,110.00
84281,15.00,16.03,110.00
84301,15.00,16.38,110.00
84321,15.00,16.63,110.00
84341,15.00,16.80,110.00
84361,15.00,17.02,110.00
84381,15.00,17.17,110.00
84401,15.00,17.37,110.00
84421,15.00,17.42,110.00
84441,15.00,17.45,110.00
84461,15.00,17.47,111.41
84481,15.00,17.48,112.46
84501,15.00,17.49,113.19
84521,15.00,17.19,175.28
84541,15.00,16.88,179.84
84561,15.00,16.45,203.13
84581,15.00,15.93,220.00
84601,15.00,15.36,220.00
84621,15.00,14.86,220.00
84641,15.00,14.43,208.60
84661,15.00,14.13,183.56
84681,15.00,13.92,166.04
84701,15.00,13.77,153.77
84721,15.00,13.67,145.19
84741,15.00,13.67,123.53
84761,15.00,13.99,110.00
84781,15.00,14.32,110.00
84801,15.00,14.76,110.00
84821,15.00,15.07,110.00
84841,15.00,15.39,110.00
84861,15.00,15.93,110.00
84881,15.00,16.31,110.00
84901,15.00,16.67,110.00
84921,15.00,16.93,110.00
84941,15.00,17.11,110.00
84961,15.00,17.33,110.00
84981,15.00,17.48,110.00
85001,15.00,17.78,110.00
85021,15.00,17.99,110.00
85041,15.00,17.94,122.80
85061,15.00,17.91,120.17
85081,15.00,17.89,118.33
85101,15.00,17.78,136.86
85121,15.00,17.70,130.24
85141,15.00,17.44,166.31
85161,15.00,17.16,172.23
85181,15.00,16.75,198.55
85201,15.00,16.36,196.62
85221,15.00,15.55,220.00
85241,15.00,14.92,220.00
85261,15.00,14.37,220.00
85281,15.00,13.98,200.86
85301,15.00,13.81,157.49
85321,15.00,13.70,146.72
85341,15.00,13.80,110.00
85361,15.00,14.18,110.00
85381,15.00,14.45,110.00
85401,15.00,14.75,110.00
85421,15.00,15.16,110.00
85441,15.00,15.46,110.00
85461,15.00,15.66,110.00
85481,15.00,15.80,110.00
85501,15.00,15.90,110.00
85521,15.00,16.19,110.00
85541,15.00,16.68,110.00
85561,15.00,17.03,110.00
85581,15.00,17.27,110.00
85601,15.00,17.54,110.00
85621,15.00,17.82,110.00
85641,15.00,18.02,110.00
85661,15.00,18.15,110.00
85681,15.00,18.25,110.00
85701,15.00,18.03,157.71
85721,15.00,17.78,164.65
85741,15.00,17.39,191.67
85761,15.00,16.81,220.00
85781,15.00,16.08,220.00
85801,15.00,15.28,220.00
85821,15.00,14.73,220.00
85841,15.00,14.23,220.00
85861,15.00,13.89,192.91
85881,15.00,13.75,151.92
85901,15.00,13.65,143.85
85921,15.00,13.87,110.00
85941,15.00,14.13,110.00
85961,15.00,14.52,110.00
85981,15.00,14.80,110.00
86001,15.00,15.09,110.00
86021,15.00,15.51,110.00
86041,15.00,15.81,110.00
86061,15.00,16.22,110.00
86081,15.00,16.61,110.00
86101,15.00,16.89,110.00
86121,15.00,17.27,110.00
86141,15.00,17.53,110.00
86161,15.00,17.72,110.00
86181,15.00,17.85,110.00
86201,15.00,17.94,110.00
86221,15.00,18.01,110.00
86241,15.00,18.06,110.00
86261,15.00,18.08,110.00
86281,15.00,18.10,110.00
86301,15.00,17.93,149.18
86321,15.00,17.71,158.67
86341,15.00,17.34,187.48
86361,15.00,16.88,209.20
86381,15.00,16.45,203.01
86401,15.00,15.34,220.00
86421,15.00,14.55,220.00
86441,15.00,14.00,220.00
86461,15.00,13.62,201.39
86481,15.00,13.35,179.00
86501,15.00,13.26,142.45
86521,15.00,13.21,136.45
86541,15.00,13.27,112.40
86561,15.00,13.60,110.00
86581,15.00,14.05,110.00
86601,15.00,14.36,110.00
86621,15.00,14.79,110.00
86641,15.00,15.20,110.00
86661,15.00,15.80,110.00
86681,15.00,16.22,110.00
86701,15.00,16.52,110.00
86721,15.00,16.91,110.00
86741,15.00,17.29,110.00
86761,15.00,17.65,110.00
86781,15.00,17.89,110.00
86801,15.00,18.07,110.00
86821,15.00,18.19,110.00
86841,15.00,18.28,110.00
86861,15.00,18.05,158.17
86881,15.00,17.99,126.32
86901,15.00,17.85,141.38
86921,15.00,17.76,133.35
86941,15.00,17.48,169.48
86961,15.00,16.87,220.00
86981,15.00,16.23,220.00
87001,15.00,15.68,220.00
87021,15.00,15.00,220.00
87041,15.00,14.53,216.75
87061,15.00,14.20,189.20
87081,15.00,13.97,169.92
87101,15.00,13.81,155.39
87121,15.00,13.98,110.00
87141,15.00,14.31,110.00
87161,15.00,14.54,110.00
87181,15.00,14.81,110.00
87201,15.00,15.00,110.00
87221,15.00,15.35,110.00
87241,15.00,15.69,110.00
87261,15.00,16.14,110.00
87281,15.00,16.56,110.00
87301,15.00,16.94,110.00
87321,15.00,17.30,110.00
87341,15.00,17.56,110.00
87361,15.00,17.74,110.00
87381,15.00,17.86,110.00
87401,15.00,17.95,110.00
87421,15.00,18.01,110.00
87441,15.00,18.05,110.00
87461,15.00,17.99,126.12
87481,15.00,17.94,122.43
87501,15.00,17.72,158.46
87521,15.00,17.46,167.45
87541,15.00,17.17,172.97
87561,15.00,16.55,220.00
87581,15.00,15.79,220.00
87601,15.00,15.26,220.00
87621,15.00,14.61,220.00
87641,15.00,14.15,214.60
87661,15.00,13.83,187.94
87681,15.00,13.78,132.75
87701,15.00,13.75,130.20
87721,15.00,13.73,128.41
87741,15.00,14.03,110.00
87761,15.00,14.35,110.00
87781,15.00,14.78,110.00
87801,15.00,15.08,110.00
87821,15.00,15.50,110.00
87841,15.00,15.80,110.00
87861,15.00,16.11,110.00
87881,15.00,16.53,110.00
87901,15.00,16.83,110.00
87921,15.00,17.13,110.00
87941,15.00,17.34,110.00
87961,15.00,17.48,110.00
87981,15.00,17.69,110.00
88001,15.00,17.93,110.00
88021,15.00,18.19,110.00
88041,15.00,18.37,110.00
88061,15.00,18.50,110.00
88081,15.00,18.30,152.37
88101,15.00,18.07,160.62
88121,15.00,17.70,187.51
88141,15.00,17.23,208.92
88161,15.00,16.69,220.00
88181,15.00,16.00,220.00
88201,15.00,15.02,220.00
88221,15.00,14.33,220.00
88241,15.00,13.85,219.53
88261,15.00,13.52,191.64
88281,15.00,13.50,129.32
88301,15.00,13.55,113.36
88321,15.00,13.59,116.62
88341,15.00,13.93,110.00
88361,15.00,14.49,110.00
88381,15.00,14.88,110.00
88401,15.00,15.16,110.00
88421,15.00,15.55,110.00
88441,15.00,15.84,110.00
88461,15.00,16.14,110.00
88481,15.00,16.56,110.00
88501,15.00,17.04,110.00
88521,15.00,17.38,110.00
88541,15.00,17.61,110.00
88561,15.00,17.87,110.00
88581,15.00,18.05,110.00
88601,15.00,18.18,110.00
88621,15.00,18.27,110.00
88641,15.00,18.24,118.96
88661,15.00,18.21,118.19
88681,15.00,17.90,175.07
88701,15.00,17.59,178.03
88721,15.00,17.26,180.35
88741,15.00,16.82,205.20
88761,15.00,16.19,220.00
88781,15.00,15.44,220.00
88801,15.00,14.91,220.00
88821,15.00,14.47,211.35
88841,15.00,14.15,185.38
88861,15.00,13.93,167.20
88881,15.00,13.85,139.86
88901,15.00,13.80,134.12
88921,15.00,14.08,110.00
88941,15.00,14.49,110.00
88961,15.00,14.77,110.00
88981,15.00,14.97,110.00
89001,15.00,15.32,110.00
89021,15.00,15.67,110.00
89041,15.00,16.23,110.00
89061,15.00,16.61,110.00
89081,15.00,16.88,110.00
89101,15.00,17.26,110.00
89121,15.00,17.72,110.00
89141,15.00,18.05,110.00
89161,15.00,18.47,110.00
89181,15.00,18.95,110.00
89201,15.00,19.29,110.00
89221,15.00,19.34,110.00
89241,15.00,19.37,110.00
89261,15.00,19.01,182.93
89281,15.00,18.66,181.73
89301,15.00,18.22,200.97
89321,15.00,17.80,196.13
89341,15.00,17.20,220.00
89361,15.00,16.35,220.00
89381,15.00,15.37,220.00
89401,15.00,14.67,220.00
89421,15.00,14.19,219.46
89441,15.00,13.86,190.27
89461,15.00,13.73,149.99
89481,15.00,13.71,126.76
89501,15.00,13.81,110.00
89521,15.00,14.51,110.00
89541,15.00,15.21,110.00
89561,15.00,15.70,110.00
89581,15.00,16.24,110.00
89601,15.00,16.72,110.00
89621,15.00,17.15,110.00
89641,15.00,17.46,110.00
89661,15.00,17.67,110.00
89681,15.00,17.82,110.00
89701,15.00,17.92,110.00
89721,15.00,18.00,110.00
89741,15.00,18.05,110.00
89761,15.00,18.18,110.00
89781,15.00,18.46,110.00
89801,15.00,18.66,110.00
89821,15.00,18.79,110.00
89841,15.00,19.09,110.00
89861,15.00,19.00,128.00
89881,15.00,18.56,201.25
89901,15.00,18.15,195.03
89921,15.00,17.54,220.00
89941,15.00,16.81,220.00
89961,15.00,16.18,220.00
89981,15.00,15.54,220.00
90001,15.00,15.08,211.19
90021,15.00,14.48,220.00
90041,15.00,14.06,207.19
90061,15.00,14.05,125.29
90081,15.00,14.15,110.00
90101,15.00,14.32,110.00
90121,15.00,14.66,110.00
90141,15.00,14.89,110.00
90161,15.00,15.26,110.00
90181,15.00,15.53,110.00
90201,15.00,15.92,110.00
90221,15.00,16.40,110.00
90241,15.00,16.83,110.00
90261,15.00,17.42,110.00
90281,15.00,17.84,110.00
90301,15.00,18.13,110.00
90321,15.00,18.33,110.00
90341,15.00,18.48,110.00
90361,15.00,18.67,110.00
90381,15.00,18.81,110.00
90401,15.00,18.91,110.00
90421,15.00,18.97,110.00
90441,15.00,18.92,121.18
90461,15.00,18.89,118.16
90481,15.00,18.67,154.67
90501,15.00,18.23,200.52
90521,15.00,17.71,218.73
90541,15.00,17.13,220.00
90561,15.00,16.52,220.00
90581,15.00,15.88,220.00
90601,15.00,15.22,220.00
90621,15.00,14.68,220.00
90641,15.00,14.30,197.73
90661,15.00,14.11,161.17
90681,15.00,13.98,150.02
90701,15.00,13.88,142.21
90721,15.00,13.93,114.83
90741,15.00,14.17,110.00
90761,15.00,14.44,110.00
90781,15.00,14.85,110.00
90801,15.00,15.34,110.00
90821,15.00,15.89,110.00
90841,15.00,16.48,110.00
90861,15.00,16.89,110.00
90881,15.00,17.17,110.00
90901,15.00,17.37,110.00
90921,15.00,17.99,110.00
90941,15.00,18.62,110.00
90961,15.00,19.06,110.00
90981,15.00,19.37,110.00
91001,15.00,19.59,110.00
91021,15.00,19.55,117.20
91041,15.00,19.51,115.90
91061,15.00,19.49,113.95
91081,15.00,19.19,169.99
91101,15.00,18.79,192.17
91121,15.00,18.31,208.19
91141,15.00,17.76,220.00
91161,15.00,17.17,220.00
91181,15.00,16.54,220.00
91201,15.00,15.68,220.00
91221,15.00,15.08,220.00
91241,15.00,14.65,206.12
91261,15.00,14.36,181.43
91281,15.00,14.37,120.31
91301,15.00,14.48,110.00
91321,15.00,14.65,110.00
91341,15.00,15.00,110.00
91361,15.00,15.34,110.00
91381,15.00,15.69,110.00
91401,15.00,16.14,110.00
91421,15.00,16.45,110.00
91441,15.00,16.67,110.00
91461,15.00,16.83,110.00
91481,15.00,16.94,110.00
91501,15.00,17.21,110.00
91521,15.00,17.40,110.00
91541,15.00,17.72,110.00
91561,15.00,17.95,110.00
91581,15.00,18.11,110.00
91601,15.00,18.03,128.86
91621,15.00,17.97,124.19
91641,15.00,17.93,120.92
91661,15.00,17.90,118.62
91681,15.00,17.59,177.55
91701,15.00,17.26,179.88
91721,15.00,16.61,220.00
91741,15.00,15.83,220.00
91761,15.00,15.29,220.00
91781,15.00,14.91,196.54
91801,15.00,14.65,174.42
91821,15.00,14.46,158.94
91841,15.00,14.33,148.11
91861,15.00,14.35,118.60
91881,15.00,14.57,110.00
91901,15.00,14.73,110.00
91921,15.00,14.84,110.00
91941,15.00,15.02,110.00
91961,15.00,15.14,110.00
91981,15.00,15.23,110.00
92001,15.00,15.29,110.00
92021,15.00,15.33,110.92
92041,15.00,15.36,113.43
92061,15.00,15.39,115.19
92081,15.00,15.40,116.42
92101,15.00,15.73,110.00
92121,15.00,15.75,114.57
92141,15.00,15.76,115.71
92161,15.00,15.77,116.50
92181,15.00,15.78,117.06
92201,15.00,15.57,160.24
92221,15.00,15.32,170.12
92241,15.00,15.14,155.39
92261,15.00,14.92,165.96
92281,15.00,14.54,196.58
92301,15.00,14.28,174.72
92321,15.00,14.09,159.42
92341,15.00,13.97,148.71
92361,15.00,13.88,140.17
92381,15.00,13.82,135.23
92401,15.00,13.78,131.78
92421,15.00,13.85,110.00
92441,15.00,14.01,110.00
92461,15.00,14.12,110.00
92481,15.00,14.31,110.00
92501,15.00,14.43,110.00
92521,15.00,14.52,110.00
92541,15.00,14.58,110.00
92561,15.00,14.63,112.60
92581,15.00,14.66,115.15
92601,15.00,14.68,116.93
92621,15.00,14.59,139.06
92641,15.00,14.43,154.81
92661,15.00,14.20,167.13
92681,15.00,14.05,154.12
92701,15.00,13.94,145.01
92721,15.00,13.86,138.64
92741,15.00,13.81,134.18
92761,15.00,13.77,131.06
92781,15.00,13.74,128.88
92801,15.00,13.73,127.36
92821,15.00,13.92,110.00
92841,15.00,14.06,110.00
92861,15.00,14.16,110.00
92881,15.00,14.12,130.74
92901,15.00,14.09,128.40
92921,15.00,14.07,126.77
92941,15.00,14.06,125.63
92961,15.00,14.05,124.84
92981,15.00,14.05,123.24
93001,15.00,14.15,110.00
93021,15.00,14.22,110.00
93041,15.00,14.27,112.38
93061,15.00,14.20,137.21
93081,15.00,14.04,153.83
93101,15.00,13.93,144.84
